Score,Label,Name,Category,Duration(min),TSS,IF,Protocol,Z1%,Z2%,Z3%,Z4%,Z5%,Z6%,Dominant,Notes,File
9,HIGH ✓✓,Aktivitus Power & Endurance 1,aktivitus-14wk-power-endurance,60.8,62.3,0.784,VO2max — Rønnestad micro-intervals (30s/15s × 13),19.9,26.7,21.4,16.4,4.9,10.7,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",aktivitus-power-endurance-1.zwo
9,HIGH ✓✓,Aktivitus Power & Endurance 4,aktivitus-14wk-power-endurance,60.6,62.7,0.788,VO2max — Rønnestad micro-intervals (30s/15s × 13),23.1,21.9,13.2,24.8,0.0,17.1,Z4,"High W' accumulation, low fatigue (Rønnestad 2020)",aktivitus-power-endurance-4.zwo
9,HIGH ✓✓,Day 3 - Over-Gear,active-offseason,60.1,44.5,0.666,Endurance,33.3,63.2,0.0,0.0,0.0,3.5,Z2,96% in Z1/Z2,week-2-day-3-over-gear.zwo
9,HIGH ✓✓,Day 3,10-12wk-ftp-builder,60.0,38.4,0.62,Endurance,41.7,58.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-skip-if-you-are-in-shape-day-3.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,60.0,37.6,0.613,Endurance,8.3,91.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-12-day-1.zwo
9,HIGH ✓✓,Day 3,10-12wk-ftp-builder,60.0,36.6,0.605,Endurance,20.0,80.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-12-day-3.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,60.0,37.6,0.613,Endurance,16.7,83.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-5-day-1.zwo
9,HIGH ✓✓,Day 3,10-12wk-ftp-builder,60.0,39.1,0.625,Endurance,8.3,91.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-5-day-3.zwo
9,HIGH ✓✓,Day 5,10-12wk-ftp-builder,60.0,31.6,0.562,Endurance,50.0,50.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-6-day-5.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,60.0,37.6,0.613,Endurance,8.3,91.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-8-day-1.zwo
9,HIGH ✓✓,Day 3,10-12wk-ftp-builder,60.0,36.6,0.605,Endurance,20.0,80.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-8-day-3.zwo
9,HIGH ✓✓,Get It Done,2020-rapha-festive-500,60.0,43.0,0.656,Endurance,26.7,53.3,20.0,0.0,0.0,0.0,Z2,80% in Z1/Z2,get-it-done.zwo
9,HIGH ✓✓,Baffling Beau,60-90-minutes-to-burn,60.0,54.3,0.737,VO2max — Rønnestad micro-intervals (40s/20s × 10),55.8,16.7,0.0,0.8,0.8,25.8,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",baffling-beau.zwo
9,HIGH ✓✓,Endurance Ride 1 hour,ai-endurance,60.0,51.6,0.718,Endurance,0.0,100.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,bike-endurance-ride-1-hour.zwo
9,HIGH ✓✓,Short VO2 Intervals,best-of-coop-academy,60.0,48.0,0.693,VO2max — Rønnestad micro-intervals (40s/20s × 10),69.7,0.0,0.0,0.0,1.9,28.3,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",za-2021-short-vo2-intervals.zwo
9,HIGH ✓✓,Baffling Beau,build-me-up,60.0,54.3,0.737,VO2max — Rønnestad micro-intervals (40s/20s × 10),55.8,16.7,0.0,0.8,0.8,25.8,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",week-10-baffling-beau.zwo
9,HIGH ✓✓,Day 2 - Cadence Change Efforts,crit-crusher,60.0,36.0,0.6,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-5-day-2-cadence-change-efforts.zwo
9,HIGH ✓✓,Get It Done,endurance,60.0,43.0,0.656,Endurance,26.7,53.3,20.0,0.0,0.0,0.0,Z2,80% in Z1/Z2,get-it-done.zwo
9,HIGH ✓✓,FRNKLN - January 12,franklin-bespoke,60.0,56.2,0.75,VO2max — Rønnestad micro-intervals (40s/20s × 12),28.3,37.2,0.0,1.7,0.0,32.8,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",getting-fit-in-january-frnkln-january-12.zwo
9,HIGH ✓✓,FRNKLN - January 18,franklin-bespoke,60.0,57.9,0.761,VO2max — Rønnestad micro-intervals (40s/20s × 12),35.0,28.3,0.0,0.0,0.0,36.7,Z6,"High W' accumulation, low fatigue (Rønnestad 2020)",getting-fit-in-january-frnkln-january-18.zwo
9,HIGH ✓✓,FRNKLN - January 28,franklin-bespoke,60.0,53.9,0.734,VO2max — Rønnestad micro-intervals (40s/20s × 8),21.7,63.3,3.3,0.0,2.8,8.9,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",getting-fit-in-january-frnkln-january-28.zwo
9,HIGH ✓✓,WKG - W2W2,franklin-bespoke,60.0,48.7,0.698,Endurance,23.3,71.7,0.0,0.0,0.0,5.0,Z2,95% in Z1/Z2,teamwkg-wkg-w2w2.zwo
9,HIGH ✓✓,Time To Get Dirty!,garmin-unbound-gravel-training-plan,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-1-time-to-get-dirty.zwo
9,HIGH ✓✓,The Baffling Beau,gc-coaching,60.0,54.0,0.735,VO2max — Rønnestad micro-intervals (40s/20s × 10),72.5,0.0,0.0,0.0,0.0,27.5,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",anaerobic-the-baffling-beau.zwo
9,HIGH ✓✓,Free Ride,gravel-grinder,60.0,25.8,0.508,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-4-free-ride.zwo
9,HIGH ✓✓,The Famous 40/20's,one-of-a-kind,60.0,56.2,0.75,VO2max — Rønnestad micro-intervals (40s/20s × 12),50.0,16.7,0.0,0.0,0.0,33.3,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",the-famous-4020s.zwo
9,HIGH ✓✓,Enforced Recovery,paul-mack,60.0,31.8,0.564,Endurance,94.2,0.8,3.1,0.8,0.0,1.1,Z1,95% in Z1/Z2,other-enforced-recovery.zwo
9,HIGH ✓✓,Zone 2 #1,recovery,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,zone-2-1.zwo
9,HIGH ✓✓,4. Zone 2 #1,singletrack-slayer,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-2-4-zone-2-1.zwo
9,HIGH ✓✓,1. Zone 2 #1,singletrack-slayer,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-4-1-zone-2-1.zwo
9,HIGH ✓✓,7. Micro-VO2,singletrack-slayer,60.0,55.8,0.747,VO2max — Rønnestad micro-intervals (30s/15s × 8),50.0,13.3,0.0,16.7,0.0,20.0,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",week-4-7-micro-vo2.zwo
9,HIGH ✓✓,2. Zone 2 #1,singletrack-slayer,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-6-2-zone-2-1.zwo
9,HIGH ✓✓,2. Zone 2 #1,singletrack-slayer,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-8-2-zone-2-1.zwo
9,HIGH ✓✓,7. Zone 2 #1,singletrack-slayer,60.0,44.0,0.663,Endurance,13.3,76.7,8.3,1.7,0.0,0.0,Z2,90% in Z1/Z2,week-9-7-zone-2-1.zwo
9,HIGH ✓✓,Leg Speed Set 1,teamzf-direct-power-coaching-climbing-mission,60.0,27.6,0.525,Endurance,58.3,41.7,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,leg-speed-set-1.zwo
9,HIGH ✓✓,40/20's FTP Booster,tri247com-pro-workouts,60.0,57.0,0.755,VO2max — Rønnestad micro-intervals (40s/20s × 10),41.8,25.0,0.0,0.0,0.0,33.2,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",4020s-ftp-booster.zwo
9,HIGH ✓✓,Espresso Coaching 2:1,tri247com-pro-workouts,60.0,53.1,0.729,VO2max — Rønnestad micro-intervals (40s/20s × 10),51.9,13.3,0.0,0.0,1.1,33.6,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",espresso-coaching-21.zwo
9,HIGH ✓✓,IronTarsh - Stomp The Pedal!,tri247com-pro-workouts,60.0,60.5,0.778,VO2max — Rønnestad micro-intervals (40s/20s × 10),22.5,31.7,16.7,16.7,0.0,12.5,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",irontarsh-stomp-the-pedal.zwo
9,HIGH ✓✓,Nikki Bartlett's Tough 10's,tri247com-pro-workouts,60.0,59.3,0.77,VO2max — Rønnestad micro-intervals (20s/10s × 20),30.6,33.3,0.0,0.0,0.0,36.1,Z6,"High W' accumulation, low fatigue (Rønnestad 2020)",nikki-bartletts-tough-10s.zwo
9,HIGH ✓✓,Simon George - The Giant,tri247com-pro-workouts,60.0,62.9,0.793,VO2max — Rønnestad micro-intervals (30s/15s × 10),26.1,30.8,0.0,16.7,0.0,26.4,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",simon-george-the-giant.zwo
9,HIGH ✓✓,Day 2,your-first-century,60.0,36.0,0.6,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-10-day-2.zwo
9,HIGH ✓✓,Day 3,your-first-century,60.0,36.0,0.6,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-10-day-3.zwo
9,HIGH ✓✓,Day 2,your-first-century,60.0,44.5,0.667,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-6-day-2.zwo
9,HIGH ✓✓,Day 4,your-first-century,60.0,44.5,0.667,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-6-day-4.zwo
9,HIGH ✓✓,2. Easy Progress,z-racing,60.0,42.3,0.65,Endurance,16.7,83.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-2-easy-progress.zwo
9,HIGH ✓✓,2. Easy Big Gear,z-racing,60.0,43.3,0.658,Endurance,16.7,83.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-4-2-easy-big-gear.zwo
9,HIGH ✓✓,#03-DPC Z2+Leg Speed Session 1,zf18-direct-power-coaching-phase-1,60.0,39.1,0.625,Endurance,33.3,66.7,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-03-dpc-z2-plusleg-speed-session-1.zwo
9,HIGH ✓✓,#04-DPC Leg Speed Set 1,zf18-direct-power-coaching-phase-1,60.0,28.2,0.531,Endurance,58.3,41.7,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-2-04-dpc-leg-speed-set-1.zwo
9,HIGH ✓✓,#15-DPC FTP Test,zf18-direct-power-coaching-phase-1,60.0,19.5,0.442,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-5-15-dpc-ftp-test.zwo
9,HIGH ✓✓,2. Easy Progress,competitive-race-prep,60.0,42.3,0.65,Endurance,16.7,83.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-2-easy-progress.zwo
9,HIGH ✓✓,2. Easy Big Gear,competitive-race-prep,60.0,43.3,0.658,Endurance,16.7,83.3,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-4-2-easy-big-gear.zwo
9,HIGH ✓✓,1. Supra-Threshold Into VO2,singletrack-slayer,59.5,52.4,0.727,VO2max — Rønnestad micro-intervals (30s/15s × 10),49.6,3.4,8.4,20.2,1.7,16.8,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",week-10-1-supra-threshold-into-vo2.zwo
9,HIGH ✓✓,1. 30/15's with Threshold,pro-development-2018,59.5,67.2,0.823,VO2max — Rønnestad micro-intervals (30s/15s × 10),20.2,35.3,0.0,4.2,15.1,25.2,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",semi-finals-1-3015s-with-threshold.zwo
9,HIGH ✓✓,Aktivitus Power & Endurance 2,aktivitus-14wk-power-endurance,59.2,63.7,0.803,VO2max — Rønnestad micro-intervals (30s/15s × 13),16.9,27.4,13.5,25.3,5.1,11.8,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",aktivitus-power-endurance-2.zwo
9,HIGH ✓✓,Aktivitus Power & Endurance 6,aktivitus-14wk-power-endurance,58.8,62.0,0.796,VO2max — Rønnestad micro-intervals (30s/15s × 14),28.1,28.5,1.7,0.0,18.7,23.0,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",aktivitus-power-endurance-6.zwo
9,HIGH ✓✓,Day 2 - Strength,ftp-builder,58.2,34.8,0.599,Endurance,74.2,17.2,4.9,0.0,0.0,3.7,Z1,91% in Z1/Z2,week-2-day-2-strength.zwo
9,HIGH ✓✓,Day 2,10-12wk-ftp-builder,58.0,38.4,0.63,Endurance,40.2,56.9,0.0,0.0,0.0,2.9,Z2,97% in Z1/Z2,week-1-skip-if-you-are-in-shape-day-2.zwo
9,HIGH ✓✓,Day 3 - Foundation,ftp-builder,58.0,41.5,0.655,Endurance,27.6,72.4,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-2-day-3-foundation.zwo
9,HIGH ✓✓,Kansas Cadence Work,garmin-unbound-gravel-training-plan,58.0,43.0,0.667,Endurance,13.8,86.2,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-kansas-cadence-work.zwo
9,HIGH ✓✓,Grit Cruiser,garmin-unbound-gravel-training-plan,58.0,42.0,0.659,Endurance,13.8,86.2,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-4-grit-cruiser.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,55.0,37.2,0.637,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-2-skip-if-you-are-in-shape-day-1.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,55.0,39.4,0.656,Endurance,34.5,65.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-day-1.zwo
9,HIGH ✓✓,FRNKLN - January 6,franklin-bespoke,55.0,50.9,0.745,VO2max — Rønnestad micro-intervals (40s/20s × 8),16.4,60.0,0.0,0.0,0.6,23.0,Z2,"High W' accumulation, low fatigue (Rønnestad 2020)",getting-fit-in-january-frnkln-january-6.zwo
9,HIGH ✓✓,Lionel Sanders' Yellow Day Workout,recovery,55.0,37.1,0.636,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,lionel-sanders-yellow-day-workout.zwo
9,HIGH ✓✓,Leg Speed Set 2,teamzf-direct-power-coaching-climbing-mission,55.0,28.2,0.555,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,leg-speed-set-2.zwo
9,HIGH ✓✓,Lionel Sanders' Yellow Day Bike Workout,whoop-workout-series,55.0,37.1,0.636,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,yellow-day-lionel-sanders-yellow-day-bike-workout.zwo
9,HIGH ✓✓,#07-DPC Leg Speed Set 2,zf18-direct-power-coaching-phase-1,55.0,27.0,0.543,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-07-dpc-leg-speed-set-2.zwo
9,HIGH ✓✓,#09-DPC Zone 2 Ride + Leg Speed Session 3,zf18-direct-power-coaching-phase-1,55.0,31.5,0.586,Endurance,45.5,54.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-09-dpc-zone-2-ride-plus-leg-speed-session-3.zwo
9,HIGH ✓✓,Day 2 - Strength,ftp-builder,54.2,30.4,0.58,Endurance,84.0,7.4,5.5,0.0,0.0,3.1,Z1,91% in Z1/Z2,week-1-day-2-strength.zwo
9,HIGH ✓✓,Day 5,10-12wk-ftp-builder,54.0,27.2,0.55,Endurance,55.6,44.4,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-9-day-5.zwo
9,HIGH ✓✓,Day 1 - Foundation,ftp-builder,54.0,39.4,0.662,Endurance,18.5,81.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-day-1-foundation.zwo
9,HIGH ✓✓,Day 3 - Foundation,ftp-builder,54.0,39.4,0.662,Endurance,18.5,81.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-3-day-3-foundation.zwo
9,HIGH ✓✓,3/1 Cadence Bursts,gravel-grinder,54.0,39.6,0.663,Endurance,18.5,70.4,7.4,3.7,0.0,0.0,Z2,89% in Z1/Z2,week-7-31-cadence-bursts.zwo
9,HIGH ✓✓,3/1 Cadence Bursts,gravel-grinder,54.0,39.6,0.663,Endurance,18.5,70.4,7.4,3.7,0.0,0.0,Z2,89% in Z1/Z2,week-9-31-cadence-bursts.zwo
9,HIGH ✓✓,Elite Racing Verification Test,ftp-tests,53.5,21.8,0.495,Endurance,81.3,18.7,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,elite-racing-verification-test.zwo
9,HIGH ✓✓,Day 1 - Foundation,ftp-builder,53.0,37.0,0.647,Endurance,24.5,75.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-2-day-1-foundation.zwo
9,HIGH ✓✓,SZRGWO 05.2,mattias-thyr-unstructured-workouts,53.0,60.1,0.825,VO2max — Rønnestad micro-intervals (40s/20s × 7),38.4,0.0,1.9,21.7,0.0,38.1,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",szrgwo-052.zwo
9,HIGH ✓✓,Critical Power Test,best-of-coop-academy,52.0,31.5,0.603,Endurance,30.8,67.3,0.0,0.0,0.0,1.9,Z2,98% in Z1/Z2,za-2017-critical-power-test.zwo
9,HIGH ✓✓,8. Critical Power Test,pro-development-2017,52.0,31.5,0.603,Endurance,30.8,67.3,0.0,0.0,0.0,1.9,Z2,98% in Z1/Z2,month-1-8-critical-power-test.zwo
9,HIGH ✓✓,Happy Trails,garmin-unbound-gravel-training-plan,51.0,33.1,0.624,Endurance,5.9,94.1,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-4-happy-trails.zwo
9,HIGH ✓✓,2. Fast and Easy,z-racing,51.0,34.2,0.634,Endurance,0.0,100.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-2-fast-and-easy.zwo
9,HIGH ✓✓,2. Fast and Easy,competitive-race-prep,51.0,34.2,0.634,Endurance,0.0,100.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-2-fast-and-easy.zwo
9,HIGH ✓✓,Day 1,10-12wk-ftp-builder,50.0,31.2,0.612,Endurance,60.0,40.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-1-skip-if-you-are-in-shape-day-1.zwo
9,HIGH ✓✓,Day 4 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-10-day-4-endurance-free-ride.zwo
9,HIGH ✓✓,Day 5 - Endurance/Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-11-day-5-endurancefree-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-3-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-4-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-6-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-7-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-8-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 6 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-8-day-6-endurance-free-ride.zwo
9,HIGH ✓✓,Day 1 - Endurance /Free Ride,2018-prl46-prep,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-9-day-1-endurance-free-ride.zwo
9,HIGH ✓✓,Day 2 - Z2 Cadence Changes,crit-crusher,50.0,29.0,0.59,Endurance,40.0,60.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-6-day-2-z2-cadence-changes.zwo
9,HIGH ✓✓,12. Tabata - Set 3,cycleops-tt-challenge,50.0,40.8,0.7,VO2max — Rønnestad micro-intervals (20s/10s × 8),84.0,0.0,0.0,0.0,0.0,16.0,Z1,"High W' accumulation, low fatigue (Rønnestad 2020)",12-tabata-set-3.zwo
9,HIGH ✓✓,Z2 Cadence Changes,endurance,50.0,29.0,0.59,Endurance,40.0,60.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,z2-cadence-changes.zwo
9,HIGH ✓✓,Active recovery,federico-bassis,50.0,28.6,0.586,Endurance,53.5,30.5,16.0,0.0,0.0,0.0,Z1,84% in Z1/Z2,active-recovery.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-1-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-2-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-3-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-4-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-5-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-6-3-endurance-free-ride.zwo
9,HIGH ✓✓,3. Endurance Free Ride,gran-fondo,50.0,20.8,0.5,Endurance,100.0,0.0,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-7-3-endurance-free-ride.zwo
9,HIGH ✓✓,7. Endurance + 3x1min,l-etape-du-tour-training-club,50.0,25.5,0.553,Endurance,64.0,28.0,6.0,0.0,0.0,2.0,Z1,92% in Z1/Z2,phase-1-7-endurance-plus-3x1min.zwo
9,HIGH ✓✓,Regeneration short 50min,recreation-and-foundation,50.0,22.4,0.519,Endurance,89.0,6.0,0.0,3.0,0.0,2.0,Z1,95% in Z1/Z2,regeneration-short-50min.zwo
9,HIGH ✓✓,#06-DPC Z2+Leg Speed Session 2,zf18-direct-power-coaching-phase-1,50.0,32.0,0.62,Endurance,40.0,60.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-2-06-dpc-z2-plusleg-speed-session-2.zwo
9,HIGH ✓✓,#12-DPC Zone 2 Ride + Leg Speed Session 4,zf18-direct-power-coaching-phase-1,50.0,32.0,0.62,Endurance,40.0,60.0,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-4-12-dpc-zone-2-ride-plus-leg-speed-session-4.zwo
9,HIGH ✓✓,Foundation,30-60-minutes-to-burn,48.0,32.6,0.638,Endurance,27.1,72.9,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,foundation.zwo
9,HIGH ✓✓,Day 1 - Foundation,ftp-builder,48.0,30.2,0.614,Endurance,37.5,62.5,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-day-1-foundation.zwo
9,HIGH ✓✓,Day 3 - Foundation,ftp-builder,48.0,32.6,0.638,Endurance,27.1,72.9,0.0,0.0,0.0,0.0,Z2,100% in Z1/Z2,week-1-day-3-foundation.zwo
9,HIGH ✓✓,Recovery Spin,recovery,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,recovery-spin.zwo
9,HIGH ✓✓,4. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-1-4-recovery-spin.zwo
9,HIGH ✓✓,5. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-10-5-recovery-spin.zwo
9,HIGH ✓✓,4. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-3-4-recovery-spin.zwo
9,HIGH ✓✓,5. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-4-5-recovery-spin.zwo
9,HIGH ✓✓,5. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-5-5-recovery-spin.zwo
9,HIGH ✓✓,5. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-6-5-recovery-spin.zwo
9,HIGH ✓✓,6. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-7-6-recovery-spin.zwo
9,HIGH ✓✓,5. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-8-5-recovery-spin.zwo
9,HIGH ✓✓,4. Recovery Spin,singletrack-slayer,48.0,29.4,0.606,Endurance,45.8,45.8,8.3,0.0,0.0,0.0,Z1,92% in Z1/Z2,week-9-4-recovery-spin.zwo
9,HIGH ✓✓,Day 4,10-12wk-ftp-builder,47.0,22.7,0.538,Endurance,74.5,25.5,0.0,0.0,0.0,0.0,Z1,100% in Z1/Z2,week-11-day-4.zwo
9,HIGH ✓✓,High cadence builds,gravel-grinder,47.0,35.8,0.676,Endurance,31.9,48.9,19.1,0.0,0.0,0.0,Z2,81% in Z1/Z2,week-4-high-cadence-builds.zwo
